Temps;EA0;Temps;EA1
6,465;-0,437394566833973;6,465;-4,6081387065351
6,48;-0,497175049036741;6,48;-5,22904785815626
6,495;-0,48721163533628;6,495;-5,18930967245251
6,51;-0,482229928486049;6,51;-5,16447330638766
6,525;-0,477248221635818;6,525;-5,0452587492764
6,54;-0,447357980534434;6,54;-4,79192781541497
6,555;-0,422449446283281;6,555;-4,52866233512759
6,57;-0,372632377780974;6,57;-3,98226228170097
6,585;-0,392559205181897;6,585;-4,20082230307162
6,6;-0,432412859983742;6,6;-4,6081387065351
6,615;-0,482229928486049;6,615;-5,08996420819312
6,63;-0,492193342186511;6,63;-5,23401513136923
6,645;-0,48721163533628;6,645;-5,14957148674875
6,66;-0,477248221635818;6,66;-5,07506238855422
6,675;-0,447357980534434;6,675;-4,77205872256309
6,69;-0,422449446283281;6,69;-4,49885869584978
6,705;-0,362668964080513;6,705;-3,87298227101564
6,72;-0,382595791481435;6,72;-3,95245864242315
6,735;-0,447357980534434;6,735;-4,72238599043339
6,75;-0,48721163533628;6,75;-5,18434239923954
6,765;-0,48721163533628;6,765;-5,22904785815626
6,78;-0,477248221635818;6,78;-5,07506238855422
6,795;-0,462303101085126;6,795;-4,87637146003544
6,81;-0,427431153133512;6,81;-4,49885869584978
6,825;-0,377614084631205;6,825;-4,03690228704363
6,84;-0,427431153133512;6,84;-4,57833506725729
6,855;-0,452339687384665;6,855;-4,82173145469278
6,87;-0,48721163533628;6,87;-5,2389824045822
6,885;-0,477248221635818;6,885;-5,13963694032282
6,9;-0,477248221635818;6,9;-5,02538965642452
6,915;-0,442376273684204;6,915;-4,69258235115558
6,93;-0,402522618882358;6,93;-4,3498404994607
6,945;-0,377614084631205;6,945;-3,97232773527503
6,96;-0,447357980534434;6,96;-4,58330234047025
6,975;-0,517101876437664;6,975;-5,20421149209142
6,99;-0,527065290138125;6,99;-5,14957148674875
7,005;-0,527065290138125;7,005;-5,09989875461906
7,02;-0,512120169587433;7,02;-4,8515350939706
7,035;-0,482229928486049;7,035;-4,52866233512759
7,05;-0,437394566833973;7,05;-4,07664047274739
7,065;-0,462303101085126;7,065;-4,14618229772896
7,08;-0,512120169587433;7,08;-4,71741871722043
7,095;-0,566918944939971;7,095;-5,15453875996172
7,11;-0,56193723808974;7,11;-5,12473512068391
7,125;-0,546992117539048;7,125;-4,99558601714671
7,14;-0,517101876437664;7,14;-4,63794234581292
7,155;-0,482229928486049;7,155;-4,2852659476921
7,17;-0,41746773943305;7,17;-3,93755682278425
7,185;-0,537028703838587;7,185;-4,60317143332213
7,2;-0,611754306592047;7,2;-5,13466966710985
7,215;-0,611754306592047;7,215;-5,109833301045
7,23;-0,601790892891586;7,23;-4,97074965108186
7,245;-0,566918944939971;7,245;-4,59323688689619
7,26;-0,522083583287895;7,26;-4,20082230307162
7,275;-0,507138462737203;7,275;-4,00709864776582
7,29;-0,611754306592047;7,29;-4,8018623618409
7,305;-0,656589668244123;7,305;-5,09493148140609
7,32;-0,651607961393893;7,32;-4,98565147072077
7,335;-0,601790892891586;7,335;-4,59820416010916
7,35;-0,542010410688818;7,35;-4,01206592097878
7,365;-0,621717720292509;7,365;-4,55349870119244
7,38;-0,696443323045969;7,38;-5,0452587492764
7,395;-0,696443323045969;7,395;-5,02042238321155
7,41;-0,651607961393893;7,41;-4,57336779404432
7,425;-0,542010410688818;7,425;-3,80344044603407
7,44;-0,671534788794816;7,44;-4,58330234047025
7,455;-0,741278684698045;7,455;-5,03035692963749
7,47;-0,716370150446892;7,47;-4,78199326898903
7,485;-0,63168113399297;7,485;-4,12631320487708
7,5;-0,7014250298962;7,5;-4,53362960834056
7,515;-0,786114046350121;7,515;-4,96578237786889
7,53;-0,761205512098968;7,53;-4,77702599577606
7,545;-0,641644547693431;7,545;-3,96239318884909
7,56;-0,741278684698045;7,56;-4,52369506191462
7,575;-0,820985994301736;7,575;-4,93101146537811
7,59;-0,771168925799429;7,59;-4,54853142797947
7,605;-0,616736013442278;7,605;-3,56501133181155
7,62;-0,870803062804043;7,62;-4,94591328501701
7,635;-0,860839649103582;7,635;-4,83166600111872
7,65;-0,741278684698045;7,65;-4,1064441120252
7,665;-0,830949408002198;7,665;-4,50879324227571
