Temps;EA0
5,09;-0,470757980830967
5,1;-0,460805381648242
5,11;-0,351326790638268
5,12;-0,470757980830967
5,13;-0,445876482874155
5,14;-0,37620828859508
5,15;-0,470757980830967
5,16;-0,43592388369143
5,17;-0,411042385734618
5,18;-0,470757980830967
5,19;-0,420994984917343
5,2;-0,420994984917343
5,21;-0,465781681239605
5,22;-0,401089786551893
5,23;-0,425971284508705
5,24;-0,460805381648242
5,25;-0,386160887777805
5,26;-0,465781681239605
5,27;-0,445876482874155
5,28;-0,311516393907368
5,29;-0,465781681239605
5,3;-0,43592388369143
5,31;-0,411042385734618
5,32;-0,465781681239605
5,33;-0,41601868532598
5,34;-0,420994984917343
5,35;-0,460805381648242
5,36;-0,391137187369168
5,37;-0,460805381648242
5,38;-0,445876482874155
5,39;-0,371231989003718
5,4;-0,465781681239605
5,41;-0,41601868532598
5,42;-0,41601868532598
5,43;-0,460805381648242
5,44;-0,381184588186443
5,45;-0,460805381648242
5,46;-0,440900183282793
5,47;-0,406066086143255
5,48;-0,465781681239605
5,49;-0,406066086143255
5,5;-0,425971284508705
5,51;-0,45582908205688
5,52;-0,35630309022963
5,53;-0,470757980830967
5,54;-0,425971284508705
5,55;-0,41601868532598
5,56;-0,460805381648242
5,57;-0,391137187369168
5,58;-0,460805381648242
5,59;-0,445876482874155
5,6;-0,39611348696053
5,61;-0,47573428042233
5,62;-0,420994984917343
5,63;-0,440900183282793
5,64;-0,470757980830967
5,65;-0,35630309022963
5,66;-0,480710580013692
5,67;-0,43592388369143
5,68;-0,43592388369143
5,69;-0,485686879605055
5,7;-0,381184588186443
5,71;-0,485686879605055
5,72;-0,440900183282793
5,73;-0,430947584100068
5,74;-0,485686879605055
5,75;-0,406066086143255
5,76;-0,485686879605055
5,77;-0,45582908205688
5,78;-0,430947584100068
5,79;-0,480710580013692
5,8;-0,401089786551893
5,81;-0,485686879605055
5,82;-0,460805381648242
5,83;-0,41601868532598
5,84;-0,480710580013692
5,85;-0,41601868532598
5,86;-0,470757980830967
5,87;-0,45582908205688
5,88;-0,406066086143255
5,89;-0,480710580013692
5,9;-0,406066086143255
5,91;-0,480710580013692
5,92;-0,45582908205688
5,93;-0,425971284508705
5,94;-0,485686879605055
5,95;-0,39611348696053
5,96;-0,480710580013692
5,97;-0,450852782465518
5,98;-0,430947584100068
5,99;-0,47573428042233
6;-0,381184588186443
6,01;-0,480710580013692
6,02;-0,430947584100068
6,03;-0,445876482874155
6,04;-0,47573428042233
6,05;-0,366255689412355
6,06;-0,480710580013692
6,07;-0,420994984917343
6,08;-0,45582908205688
6,09;-0,465781681239605
6,1;-0,41601868532598
6,11;-0,485686879605055
6,12;-0,406066086143255
6,13;-0,490663179196417
6,14;-0,445876482874155
6,15;-0,450852782465518
6,16;-0,490663179196417
6,17;-0,366255689412355
6,18;-0,505592077970505
6,19;-0,430947584100068
6,2;-0,490663179196417
6,21;-0,470757980830967
6,22;-0,450852782465518
6,23;-0,500615778379142
6,24;-0,386160887777805
6,25;-0,51554467715323
6,26;-0,440900183282793
6,27;-0,510568377561867
6,28;-0,47573428042233
6,29;-0,45582908205688
6,3;-0,500615778379142
6,31;-0,406066086143255
6,32;-0,505592077970505
6,33;-0,41601868532598
6,34;-0,505592077970505
6,35;-0,445876482874155
6,36;-0,49563947878778
6,37;-0,470757980830967
6,38;-0,460805381648242
6,39;-0,485686879605055
6,4;-0,440900183282793
6,41;-0,49563947878778
6,42;-0,41601868532598
6,43;-0,49563947878778
6,44;-0,39611348696053
6,45;-0,49563947878778
6,46;-0,406066086143255
6,47;-0,500615778379142
6,48;-0,420994984917343
6,49;-0,500615778379142
6,5;-0,430947584100068
6,51;-0,500615778379142
6,52;-0,450852782465518
6,53;-0,490663179196417
6,54;-0,445876482874155
6,55;-0,49563947878778
6,56;-0,450852782465518
6,57;-0,47573428042233
6,58;-0,450852782465518
6,59;-0,49563947878778
6,6;-0,460805381648242
6,61;-0,47573428042233
6,62;-0,450852782465518
6,63;-0,47573428042233
6,64;-0,460805381648242
6,65;-0,460805381648242
6,66;-0,45582908205688
6,67;-0,480710580013692
6,68;-0,45582908205688
